"counter__count","results__|","results__|__goal_probs_0","results__|__goal_probs_1","results__|__goal_probs_2","results__|__goal_probs_3","results__|__goal_probs_4","results__|__reward_score","results__|__time_spent","results__|__timestep","results__|__true_goal_probs","results__a"
"","","0.1951219512195122","0.1951219512195122","0.1951219512195122","0.21951219512195122","0.1951219512195122","0.975609756097561","4.681","5","0.1951219512195122",""
"","1607117172687_problem_2_2","0.19148936170212766","0.19148936170212766","0.2127659574468085","0.19148936170212766","0.2127659574468085","0.2127659574468085","29.882","1","0.2127659574468085",""
"","","0.19148936170212766","0.19148936170212766","0.2127659574468085","0.19148936170212766","0.2127659574468085","0.425531914893617","2.964","2","0.2127659574468085",""
"","","0.19148936170212766","0.19148936170212766","0.2127659574468085","0.19148936170212766","0.2127659574468085","0.6382978723404256","0.546","3","0.2127659574468085",""
"","","0.19148936170212766","0.19148936170212766","0.2127659574468085","0.19148936170212766","0.2127659574468085","0.851063829787234","0.565","4","0.2127659574468085",""
"","","0.19148936170212766","0.19148936170212766","0.2127659574468085","0.19148936170212766","0.2127659574468085","1.0638297872340425","4.354","5","0.2127659574468085",""
"","","0.19148936170212766","0.19148936170212766","0.2127659574468085","0.19148936170212766","0.2127659574468085","1.2765957446808511","2.094","6","0.2127659574468085",""
"","","0.19148936170212766","0.19148936170212766","0.2127659574468085","0.19148936170212766","0.2127659574468085","1.4893617021276597","1.556","7","0.2127659574468085",""
"","","0.19148936170212766","0.19148936170212766","0.2127659574468085","0.19148936170212766","0.2127659574468085","1.7021276595744683","1.877","8","0.2127659574468085",""
"","","0.19148936170212766","0.19148936170212766","0.2127659574468085","0.19148936170212766","0.2127659574468085","1.914893617021277","2.245","9","0.2127659574468085",""
"","","0.19148936170212766","0.19148936170212766","0.2127659574468085","0.19148936170212766","0.2127659574468085","2.1276595744680855","16.062","10","0.2127659574468085",""
"","1607117172687_problem_4_1","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","33.234","1","0.21428571428571427",""
"","","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.42857142857142855","5.933","2","0.21428571428571427",""
"","","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.6428571428571428","7.4","3","0.21428571428571427",""
"","","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.8571428571428571","9.226","4","0.21428571428571427",""
"","","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","1.0714285714285714","9.157","5","0.21428571428571427",""
"","1607117172687_tutorial","0.2","0.2","0.2","0.2","0.2","0.2","0","1","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.4","0","2","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.6000000000000001","0","3","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.8","0","4","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1","0","5","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.2","0","6","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.4","0","7","0.2",""
"","1607117440250_problem_1_2","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","8.824","1","0.21428571428571427",""
"","","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.42857142857142855","0.888","2","0.21428571428571427",""
"","","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.6428571428571428","1.024","3","0.21428571428571427",""
"","","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.8571428571428571","0.88","4","0.21428571428571427",""
"","","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","1.0714285714285714","0.993","5","0.21428571428571427",""
"","","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","1.2857142857142856","0.844","6","0.21428571428571427",""
"","","0.19047619047619047","0.21428571428571427","0.19047619047619047","0.21428571428571427","0.19047619047619047","1.4999999999999998","0.907","7","0.21428571428571427",""
"","1607117440250_problem_3_3","0.17073170731707318","0.1951219512195122","0.1951219512195122","0.21951219512195122","0.21951219512195122","0.21951219512195122","6.239","1","0.21951219512195122",""
"","","0.17073170731707318","0.1951219512195122","0.1951219512195122","0.21951219512195122","0.21951219512195122","0.43902439024390244","1.009","2","0.21951219512195122",""
"","","0.17073170731707318","0.1951219512195122","0.1951219512195122","0.21951219512195122","0.21951219512195122","0.6585365853658537","1.225","3","0.21951219512195122",""
"","","0.17073170731707318","0.1951219512195122","0.1951219512195122","0.21951219512195122","0.21951219512195122","0.8780487804878049","0.943","4","0.21951219512195122",""
"","","0.17073170731707318","0.1951219512195122","0.1951219512195122","0.21951219512195122","0.21951219512195122","1.0975609756097562","0.848","5","0.21951219512195122",""
"","","0.17073170731707318","0.1951219512195122","0.1951219512195122","0.21951219512195122","0.21951219512195122","1.3170731707317074","0.937","6","0.21951219512195122",""
"","","0.17073170731707318","0.1951219512195122","0.1951219512195122","0.21951219512195122","0.21951219512195122","1.5365853658536586","0.879","7","0.21951219512195122",""
"","","0.17073170731707318","0.1951219512195122","0.1951219512195122","0.21951219512195122","0.21951219512195122","1.7560975609756098","0.953","8","0.21951219512195122",""
"","","0.17073170731707318","0.1951219512195122","0.1951219512195122","0.21951219512195122","0.21951219512195122","1.975609756097561","0.95","9","0.21951219512195122",""
"","1607117440250_problem_4_4","0.2","0.2","0.2","0.2","0.2","0.2","0","1","0.2",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.4083333333333333","0","2","0.20833333333333334",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.6166666666666667","0","3","0.20833333333333334",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.8250000000000001","0","4","0.20833333333333334",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","1.0333333333333334","0","5","0.20833333333333334",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","1.2416666666666667","0","6","0.20833333333333334",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","1.45","0","7","0.20833333333333334",""
"","","0.2","0.17777777777777778","0.2","0.2","0.2222222222222222","0.2222222222222222","11.441","1","0.2222222222222222",""
"","","0.2","0.17777777777777778","0.2","0.2","0.2222222222222222","0.4444444444444444","38.489","2","0.2222222222222222",""
"","","0.2","0.17777777777777778","0.2","0.2","0.2222222222222222","0.6666666666666666","1.512","3","0.2222222222222222",""
"","","0.2","0.17777777777777778","0.2","0.2","0.2222222222222222","0.8888888888888888","0.95","4","0.2222222222222222",""
"","1607117440250_tutorial","0.2","0.2","0.2","0.2","0.2","0.2","0","1","0.2",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.4083333333333333","0","2","0.20833333333333334",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.6166666666666667","0","3","0.20833333333333334",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.8250000000000001","0","4","0.20833333333333334",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","1.0333333333333334","0","5","0.20833333333333334",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","1.2416666666666667","0","6","0.20833333333333334",""
"","","0.20833333333333334","0.16666666666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","1.45","0","7","0.20833333333333334",""
"","1607117474340_problem_1_1","0.3333333333333333","0.07407407407407407","0.14814814814814814","0.14814814814814814","0.2962962962962963","0.3333333333333333","0","1","0.3333333333333333",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","0.6547619047619048","0","2","0.32142857142857145",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","0.9761904761904763","0","3","0.32142857142857145",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","1.2976190476190477","0","4","0.32142857142857145",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","1.619047619047619","0","5","0.32142857142857145",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","1.9404761904761905","0","6","0.32142857142857145",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","2.261904761904762","0","7","0.32142857142857145",""
"","","0.2","0.2","0.2","0.2","0.2","0.2","4.216","1","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.4","3.82","2","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.6000000000000001","6.67","3","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.8","4.311","4","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1","3.899","5","0.2",""
"","","0.11764705882352941","0.5882352941176471","0.058823529411764705","0.11764705882352941","0.11764705882352941","1.1176470588235294","15.959","6","0.11764705882352941",""
"","","0.625","0.0625","0.0625","0.125","0.125","1.7426470588235294","18.432","7","0.625",""
"","1607117474340_problem_2_1","0.2","0.2","0.2","0.2","0.2","0.2","8.69","1","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.4","1.619","2","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.6000000000000001","1.46","3","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.8","1.31","4","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1","1.33","5","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.2","9.241","6","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.4","4.399","7","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.5999999999999999","3.16","8","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.7999999999999998","2.74","9","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.9999999999999998","5.201","10","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","2.1999999999999997","3.46","11","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","2.4","2.869","12","0.2",""
"","","0.15789473684210525","0.5263157894736842","0.05263157894736842","0.10526315789473684","0.15789473684210525","2.926315789473684","14.811","13","0.5263157894736842",""
"","1607117474340_problem_3_4","0.2","0.2","0.2","0.2","0.2","0.2","5.701","1","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.4","1.319","2","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.6000000000000001","1.6","3","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.8","1.56","4","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1","1.221","5","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.2","1.299","6","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.4","0.301","7","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.5999999999999999","1.519","8","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.7999999999999998","1.99","9","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.9999999999999998","8.471","10","0.2",""
"","1607117474340_tutorial","0.3333333333333333","0.07407407407407407","0.14814814814814814","0.14814814814814814","0.2962962962962963","0.3333333333333333","0","1","0.3333333333333333",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","0.6547619047619048","0","2","0.32142857142857145",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","0.9761904761904763","0","3","0.32142857142857145",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","1.2976190476190477","0","4","0.32142857142857145",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","1.619047619047619","0","5","0.32142857142857145",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","1.9404761904761905","0","6","0.32142857142857145",""
"","","0.32142857142857145","0.10714285714285714","0.14285714285714285","0.14285714285714285","0.2857142857142857","2.261904761904762","0","7","0.32142857142857145",""
"","1607117492816_problem_1_4","1","0","0","0","0","1","0","1","1",""
"","","1","0","0","0","0","2","0","2","1",""
"","","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","2.3333333333333335","0","3","0.3333333333333333",""
"","","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","2.666666666666667","0","4","0.3333333333333333",""
"","","0.35","0.35","0.1","0.1","0.1","3.016666666666667","0","5","0.35",""
"","","0.375","0.375","0.08333333333333333","0.08333333333333333","0.08333333333333333","3.391666666666667","0","6","0.375",""
"","","0.4","0.36","0.08","0.08","0.08","3.791666666666667","0","7","0.4",""
"","","0.2","0.2","0.2","0.2","0.2","0.2","8.354","1","0.2",""
"","","0.2857142857142857","0.17857142857142858","0.17857142857142858","0.17857142857142858","0.17857142857142858","0.37857142857142856","11.108","2","0.17857142857142858",""
"","","0.25806451612903225","0.16129032258064516","0.16129032258064516","0.25806451612903225","0.16129032258064516","0.5398617511520737","8.972","3","0.16129032258064516",""
"","","0.25806451612903225","0.16129032258064516","0.16129032258064516","0.25806451612903225","0.16129032258064516","0.7011520737327188","13.559","4","0.16129032258064516",""
"","","0.22857142857142856","0.14285714285714285","0.2571428571428571","0.22857142857142856","0.14285714285714285","0.9582949308755759","9.451","5","0.2571428571428571",""
"","","0.2222222222222222","0.1388888888888889","0.2777777777777778","0.2222222222222222","0.1388888888888889","1.2360727086533538","7.35","6","0.2777777777777778",""
"","1607117492816_problem_3_2","0.2","0.2","0.2","0.2","0.2","0.2","5.881","1","0.2",""
"","","0.1724137931034483","0.1724137931034483","0.3103448275862069","0.1724137931034483","0.1724137931034483","0.3724137931034483","11.97","2","0.1724137931034483",""
"","","0.1724137931034483","0.1724137931034483","0.3103448275862069","0.1724137931034483","0.1724137931034483","0.5448275862068965","8.97","3","0.1724137931034483",""
"","","0.15625","0.15625","0.28125","0.15625","0.25","0.7010775862068965","9.89","4","0.15625",""
"","","0.22857142857142856","0.14285714285714285","0.2571428571428571","0.14285714285714285","0.22857142857142856","0.9296490147783251","11.87","5","0.22857142857142856",""
"","","0.22857142857142856","0.14285714285714285","0.2571428571428571","0.14285714285714285","0.22857142857142856","1.1582204433497536","5.479","6","0.22857142857142856",""
"","","0.22857142857142856","0.14285714285714285","0.2571428571428571","0.14285714285714285","0.22857142857142856","1.3867918719211823","4.823","7","0.22857142857142856",""
"","","0.22857142857142856","0.14285714285714285","0.2571428571428571","0.14285714285714285","0.22857142857142856","1.615363300492611","9.855","8","0.22857142857142856",""
